'Gewässer';'Wasserkörper';'Messstelle';'Aggregierte Messstellen';'Stromkilometer';'Parameter';'Messwert';'Einheit';'Messwerttyp';'Medium';'Messwertart';'Messvorgang';'Datum';'Bezugsjahr';'Zeit';'Datum bis';'Zeit bis';'Status';'Analysemethode';'Bemerkung (Datenausgabe)';'zusätzliche Informationen'
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';17,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';19.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';15,7;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';20.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';14,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';21.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';14,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';22.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';14,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';23.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,8;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';24.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,9;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';25.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';15,2;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';26.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';16,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';27.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';17,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';28.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';21,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';29.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';22,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';30.01.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';28.02.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,0;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';29.02.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,3;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';01.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';13,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';02.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';15,3;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';03.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';15,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';04.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';16,4;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';05.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';18,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';06.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';18,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';07.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';18,7;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';08.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';21,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';09.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';21,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';10.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';17,9;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';11.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';14,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';12.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';12,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';13.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';11,7;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';14.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';11,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';15.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';10,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';16.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';10,1;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';17.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';9,5;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';18.03.2012;;;;;'freigegeben';'keine Angabe';
'Elbe';'Elbe (Ost)';'Bunthaus (Strom-km 609,8)';;609,8;'Trübung (FNU)';9,6;'FNU';'quantitativ nachgewiesen';'Wasser - Gesamtprobe';'Tagesmittelwert';'kontinuierliche Messungen';19.03.2012;;;;;'freigegeben';'keine Angabe';
